edge,label
"(9, 48)",1
"(9, 49)",1
"(9, 50)",0
"(9, 51)",0
"(9, 52)",0
"(9, 53)",0
"(9, 55)",1
"(9, 56)",0
"(9, 57)",1
"(9, 58)",0
"(9, 59)",0
"(9, 60)",0
"(9, 62)",0
"(9, 63)",1
"(9, 64)",0
"(9, 66)",0
"(9, 67)",1
"(9, 68)",0
"(9, 69)",0
"(9, 70)",1
"(9, 71)",0
"(9, 72)",1
"(9, 73)",0
"(9, 75)",1
"(9, 76)",0
"(9, 77)",1
"(9, 79)",0
"(9, 80)",0
"(9, 82)",0
"(9, 84)",0
"(9, 85)",0
"(9, 87)",0
"(9, 88)",1
"(9, 89)",1
"(9, 92)",1
"(9, 93)",1
"(9, 94)",1
"(9, 95)",0
"(9, 96)",1
"(9, 98)",1
"(9, 99)",0
"(9, 100)",1
"(9, 104)",1
"(9, 105)",1
"(9, 107)",0
"(9, 110)",0
"(9, 112)",1
"(9, 113)",0
"(9, 114)",1
"(9, 115)",1
"(9, 118)",1
"(9, 120)",0
"(9, 121)",1
"(9, 122)",1
"(9, 124)",1
"(9, 128)",1
"(9, 129)",1
"(9, 131)",0
"(9, 133)",0
"(9, 134)",0
"(9, 136)",1
"(9, 138)",0
"(9, 140)",0
"(9, 142)",0
"(9, 143)",1
"(9, 146)",0
"(9, 149)",1
"(9, 151)",1
"(9, 152)",1
"(9, 153)",0
"(9, 154)",1
"(9, 155)",0
"(9, 156)",1
"(9, 158)",1
"(9, 159)",1
"(9, 160)",0
"(9, 161)",1
"(9, 163)",0
"(9, 169)",1
"(9, 170)",1
"(9, 171)",0
"(9, 175)",1
"(9, 176)",0
"(9, 177)",0
"(9, 178)",1
"(9, 179)",1
"(9, 180)",1
"(9, 183)",0
"(9, 188)",0
"(9, 189)",0
"(9, 190)",1
"(9, 191)",0
"(9, 192)",0
"(9, 193)",0
"(9, 194)",0
"(9, 195)",1
"(9, 198)",1
"(9, 201)",0
"(9, 203)",0
"(9, 204)",0
"(9, 205)",1
"(9, 206)",1
"(9, 209)",0
"(9, 210)",0
"(9, 212)",1
"(9, 214)",1
"(9, 215)",1
"(9, 216)",1
"(9, 218)",0
"(9, 219)",0
"(9, 221)",1
"(9, 222)",0
"(9, 224)",1
"(9, 225)",1
"(9, 226)",0
"(9, 227)",0
"(9, 229)",0
"(9, 230)",0
"(9, 232)",0
"(9, 233)",0
"(9, 241)",1
"(9, 243)",0
"(9, 246)",1
"(9, 247)",0
"(9, 248)",0
"(9, 250)",0
"(9, 251)",1
"(9, 252)",0
"(9, 253)",0
"(9, 254)",0
"(10, 12)",0
"(10, 14)",0
"(10, 15)",0
"(10, 16)",0
"(10, 17)",0
"(10, 18)",0
"(10, 19)",0
"(10, 21)",0
"(10, 22)",0
"(10, 23)",0
"(10, 24)",0
"(10, 26)",0
"(10, 28)",0
"(10, 30)",0
"(10, 33)",0
"(10, 34)",0
"(10, 35)",0
"(10, 36)",0
"(10, 37)",0
"(10, 40)",0
"(10, 42)",0
"(10, 45)",0
"(10, 47)",0
"(10, 48)",0
"(10, 49)",0
"(10, 51)",0
"(10, 54)",0
"(10, 55)",0
"(10, 57)",0
"(10, 58)",0
"(10, 60)",0
"(10, 62)",0
"(10, 64)",0
"(10, 66)",0
"(10, 68)",0
"(10, 71)",0
"(10, 75)",0
"(10, 77)",0
"(10, 78)",0
"(10, 80)",0
"(10, 83)",0
"(10, 85)",0
"(10, 86)",0
"(10, 87)",0
"(10, 88)",0
"(10, 92)",0
"(10, 95)",0
"(10, 97)",0
"(10, 98)",0
"(10, 100)",0
"(10, 102)",0
"(10, 104)",0
"(10, 105)",0
"(10, 106)",0
"(10, 107)",0
"(10, 109)",0
"(10, 110)",0
"(10, 111)",0
"(10, 114)",0
"(10, 115)",0
"(10, 117)",0
"(10, 122)",0
"(10, 123)",0
"(10, 124)",0
"(10, 125)",0
"(10, 126)",0
"(10, 127)",0
"(10, 128)",0
"(10, 130)",0
"(10, 131)",0
"(10, 132)",0
"(10, 135)",0
"(10, 136)",0
"(10, 137)",0
"(10, 139)",0
"(10, 140)",0
"(10, 141)",0
"(10, 142)",0
"(10, 143)",0
"(10, 144)",0
"(10, 146)",0
"(10, 147)",0
"(10, 149)",0
"(10, 150)",0
"(10, 151)",0
"(10, 152)",0
"(10, 158)",0
"(10, 159)",0
"(10, 160)",0
"(10, 161)",0
"(10, 162)",0
"(10, 163)",0
"(10, 165)",0
"(10, 166)",0
"(10, 169)",0
"(10, 171)",0
"(10, 172)",0
"(10, 174)",0
"(10, 175)",0
"(10, 176)",0
"(10, 178)",0
"(10, 179)",0
"(10, 180)",0
"(10, 183)",0
"(10, 184)",0
"(10, 185)",0
"(10, 187)",0
"(10, 188)",0
"(10, 190)",0
"(10, 191)",0
"(10, 193)",0
"(10, 194)",0
"(10, 195)",0
"(10, 196)",0
"(10, 199)",0
"(10, 201)",0
"(10, 202)",0
"(10, 204)",0
"(10, 207)",0
"(10, 208)",0
"(10, 210)",0
"(10, 212)",0
"(10, 213)",0
"(10, 217)",0
"(10, 218)",0
"(10, 220)",0
"(10, 222)",0
"(10, 224)",0
"(10, 227)",0
"(10, 228)",0
"(10, 229)",0
"(10, 230)",0
"(10, 231)",0
"(10, 232)",0
"(10, 234)",0
"(10, 235)",0
"(10, 239)",0
"(10, 240)",0
"(10, 242)",0
"(10, 243)",0
"(10, 244)",0
"(10, 246)",0
"(10, 248)",0
"(10, 250)",0
"(10, 253)",0
"(11, 12)",0
"(11, 13)",0
"(11, 14)",0
"(11, 15)",0
"(11, 16)",1
"(11, 18)",1
"(11, 19)",0
"(11, 22)",0
"(11, 25)",1
"(11, 26)",0
"(11, 27)",1
"(11, 29)",0
"(11, 30)",1
"(11, 31)",0
"(11, 33)",1
"(11, 35)",1
"(11, 37)",1
"(11, 38)",1
"(11, 40)",0
"(11, 41)",0
"(11, 42)",1
"(11, 43)",1
"(11, 45)",1
"(11, 49)",1
"(11, 51)",0
"(11, 52)",0
"(11, 53)",0
"(11, 57)",1
"(11, 58)",0
"(11, 59)",0
"(11, 64)",0
"(11, 65)",0
"(11, 68)",0
"(11, 69)",0
"(11, 70)",1
"(11, 71)",0
"(11, 77)",1
"(11, 78)",1
"(11, 79)",0
"(11, 81)",0
"(11, 86)",0
"(11, 87)",0
"(11, 89)",1
"(11, 91)",0
"(11, 92)",1
"(11, 93)",1
"(11, 95)",0
"(11, 96)",1
"(11, 99)",0
"(11, 100)",1
"(11, 102)",0
"(11, 104)",1
"(11, 105)",1
"(11, 106)",1
"(11, 108)",1
"(11, 111)",0
"(11, 112)",1
"(11, 114)",1
"(11, 115)",1
"(11, 118)",1
"(11, 120)",0
"(11, 121)",1
"(11, 124)",1
"(11, 129)",1
"(11, 131)",0
"(11, 134)",0
"(11, 135)",0
"(11, 140)",0
"(11, 141)",1
"(11, 142)",0
"(11, 143)",1
"(11, 144)",1
"(11, 145)",1
"(11, 146)",0
"(11, 148)",1
"(11, 149)",1
"(11, 150)",1
"(11, 151)",1
"(11, 156)",1
"(11, 157)",0
"(11, 159)",1
"(11, 160)",0
"(11, 161)",1
"(11, 162)",1
"(11, 163)",0
"(11, 165)",1
"(11, 167)",0
"(11, 168)",1
"(11, 170)",1
"(11, 172)",1
"(11, 173)",0
"(11, 175)",1
"(11, 176)",0
"(11, 178)",1
"(11, 179)",1
"(11, 180)",1
"(11, 181)",1
"(11, 183)",0
"(11, 184)",1
"(11, 185)",1
"(11, 186)",1
"(11, 188)",0
"(11, 189)",0
"(11, 190)",1
"(11, 192)",0
"(11, 196)",1
"(11, 198)",1
"(11, 201)",0
"(11, 202)",0
"(11, 203)",0
"(11, 206)",1
"(11, 207)",1
"(11, 208)",0
"(11, 209)",0
"(11, 210)",0
"(11, 211)",0
"(11, 213)",1
"(11, 219)",0
"(11, 220)",0
"(11, 221)",1
"(11, 222)",0
"(11, 224)",1
"(11, 225)",1
"(11, 226)",0
"(11, 227)",0
"(11, 229)",0
"(11, 232)",0
"(11, 234)",0
"(11, 235)",0
"(11, 236)",1
"(11, 238)",1
"(11, 239)",0
"(11, 241)",1
"(11, 242)",1
"(11, 243)",0
"(11, 245)",0
"(11, 246)",1
"(11, 248)",0
"(11, 250)",0
"(11, 252)",0
"(11, 254)",0
"(12, 13)",0
"(12, 14)",0
"(12, 15)",0
"(12, 23)",0
"(12, 24)",0
"(12, 25)",0
"(12, 26)",0
"(12, 28)",0
"(12, 30)",0
"(12, 31)",0
"(12, 32)",0
"(12, 33)",0
"(12, 36)",0
"(12, 39)",0
"(12, 43)",0
"(12, 44)",0
"(12, 45)",0
"(12, 47)",0
"(12, 48)",0
"(12, 49)",0
"(12, 51)",0
"(12, 53)",0
"(12, 58)",0
"(12, 59)",0
"(12, 60)",0
"(12, 65)",0
"(12, 66)",0
"(12, 69)",0
"(12, 71)",0
"(12, 72)",0
"(12, 78)",0
"(12, 81)",0
"(12, 82)",0
"(12, 84)",0
"(12, 86)",0
"(12, 88)",0
"(12, 90)",0
"(12, 94)",0
"(12, 95)",0
"(12, 98)",0
"(12, 99)",0
"(12, 100)",0
"(12, 101)",0
"(12, 102)",0
"(12, 103)",0
"(12, 104)",0
"(12, 105)",0
"(12, 106)",0
"(12, 107)",0
"(12, 108)",0
"(12, 109)",0
"(12, 111)",0
"(12, 112)",0
"(12, 113)",0
"(12, 114)",0
"(12, 115)",0
"(12, 116)",0
"(12, 117)",0
"(12, 119)",0
"(12, 121)",0
"(12, 122)",0
"(12, 123)",0
"(12, 125)",0
"(12, 126)",0
"(12, 127)",0
"(12, 128)",0
"(12, 129)",0
"(12, 130)",0
"(12, 132)",0
"(12, 133)",0
"(12, 139)",0
"(12, 140)",0
"(12, 141)",0
"(12, 142)",0
"(12, 143)",0
"(12, 144)",0
"(12, 145)",0
"(12, 147)",0
"(12, 148)",0
"(12, 149)",0
"(12, 150)",0
"(12, 151)",0
"(12, 154)",0
"(12, 156)",0
"(12, 158)",0
"(12, 159)",0
"(12, 163)",0
"(12, 164)",0
"(12, 166)",0
"(12, 169)",0
"(12, 170)",0
"(12, 171)",0
"(12, 173)",0
"(12, 176)",0
"(12, 177)",0
"(12, 179)",0
"(12, 181)",0
"(12, 182)",0
"(12, 183)",0
"(12, 185)",0
"(12, 186)",0
"(12, 189)",0
"(12, 190)",0
"(12, 191)",0
"(12, 192)",0
"(12, 193)",0
"(12, 194)",0
"(12, 197)",0
"(12, 199)",0
"(12, 200)",0
"(12, 203)",0
"(12, 204)",0
"(12, 206)",0
"(12, 207)",0
"(12, 208)",0
"(12, 210)",0
"(12, 211)",0
"(12, 212)",0
"(12, 216)",0
"(12, 218)",0
"(12, 219)",0
"(12, 222)",0
"(12, 223)",0
"(12, 224)",0
"(12, 228)",0
"(12, 229)",0
"(12, 230)",0
"(12, 231)",0
"(12, 232)",0
"(12, 234)",0
"(12, 236)",0
"(12, 237)",0
"(12, 239)",0
"(12, 240)",0
"(12, 241)",0
"(12, 244)",0
"(12, 246)",0
"(12, 247)",0
"(12, 248)",0
"(12, 252)",0
"(12, 253)",0
"(12, 254)",0
"(13, 16)",1
"(13, 17)",0
"(13, 18)",1
"(13, 20)",1
"(13, 21)",0
"(13, 25)",1
"(13, 26)",0
"(13, 27)",1
"(13, 29)",0
"(13, 30)",1
"(13, 33)",1
"(13, 34)",0
"(13, 35)",1
"(13, 36)",1
"(13, 37)",1
"(13, 38)",1
"(13, 39)",1
"(13, 40)",0
"(13, 41)",0
"(13, 42)",1
"(13, 44)",1
"(13, 47)",0
"(13, 48)",1
"(13, 50)",0
"(13, 52)",0
"(13, 53)",0
"(13, 54)",0
"(13, 55)",1
"(13, 56)",0
"(13, 57)",1
"(13, 58)",0
"(13, 59)",0
"(13, 64)",0
"(13, 65)",0
"(13, 67)",1
"(13, 71)",0
"(13, 73)",0
"(13, 77)",1
"(13, 78)",1
"(13, 79)",0
"(13, 80)",0
"(13, 81)",0
"(13, 83)",1
"(13, 84)",0
"(13, 85)",0
"(13, 89)",1
"(13, 92)",1
"(13, 93)",1
"(13, 94)",1
"(13, 95)",0
"(13, 97)",0
"(13, 98)",0
"(13, 99)",0
"(13, 100)",1
"(13, 102)",0
"(13, 105)",1
"(13, 107)",0
"(13, 108)",1
"(13, 109)",1
"(13, 111)",0
"(13, 112)",0
"(13, 113)",0
"(13, 114)",1
"(13, 121)",1
"(13, 123)",0
"(13, 124)",1
"(13, 126)",0
"(13, 130)",0
"(13, 132)",1
"(13, 135)",0
"(13, 136)",1
"(13, 138)",0
"(13, 139)",0
"(13, 141)",0
"(13, 144)",1
"(13, 145)",0
"(13, 146)",0
"(13, 148)",1
"(13, 150)",1
"(13, 151)",1
"(13, 154)",0
"(13, 156)",0
"(13, 158)",1
"(13, 160)",0
"(13, 161)",1
"(13, 162)",1
"(13, 164)",0
"(13, 165)",1
"(13, 167)",0
"(13, 168)",0
"(13, 170)",1
"(13, 171)",0
"(13, 173)",0
"(13, 174)",1
"(13, 176)",0
"(13, 178)",1
"(13, 180)",1
"(13, 187)",1
"(13, 189)",0
"(13, 192)",0
"(13, 194)",0
"(13, 197)",1
"(13, 198)",1
"(13, 199)",1
"(13, 200)",1
"(13, 203)",0
"(13, 204)",0
"(13, 208)",0
"(13, 210)",0
"(13, 215)",1
"(13, 217)",1
"(13, 219)",0
"(13, 221)",1
"(13, 222)",0
"(13, 225)",1
"(13, 226)",0
"(13, 227)",0
"(13, 229)",0
"(13, 231)",1
"(13, 232)",0
"(13, 235)",0
"(13, 236)",1
"(13, 237)",0
"(13, 238)",1
"(13, 240)",1
"(13, 242)",1
"(13, 244)",0
"(13, 245)",0
"(13, 246)",1
"(13, 247)",0
"(13, 252)",0
"(13, 253)",0
"(13, 254)",0
"(14, 16)",0
"(14, 18)",0
"(14, 22)",0
"(14, 23)",0
"(14, 24)",0
"(14, 25)",0
"(14, 26)",0
"(14, 27)",0
"(14, 28)",0
"(14, 30)",0
"(14, 31)",0
"(14, 33)",0
"(14, 36)",0
"(14, 38)",0
"(14, 39)",0
"(14, 40)",0
"(14, 42)",0
"(14, 44)",0
"(14, 45)",0
"(14, 46)",0
"(14, 48)",0
"(14, 50)",0
"(14, 53)",0
"(14, 54)",0
"(14, 56)",0
"(14, 57)",0
"(14, 58)",0
"(14, 59)",0
"(14, 60)",0
"(14, 62)",0
"(14, 63)",0
"(14, 65)",0
"(14, 66)",0
"(14, 69)",0
"(14, 70)",0
"(14, 72)",0
"(14, 74)",0
"(14, 75)",0
"(14, 79)",0
"(14, 80)",0
"(14, 81)",0
"(14, 82)",0
"(14, 83)",0
"(14, 84)",0
"(14, 86)",0
"(14, 89)",0
"(14, 90)",0
"(14, 92)",0
"(14, 93)",0
"(14, 97)",0
"(14, 98)",0
"(14, 100)",0
"(14, 102)",0
"(14, 104)",0
"(14, 105)",0
"(14, 106)",0
"(14, 108)",0
"(14, 109)",0
"(14, 110)",0
"(14, 111)",0
"(14, 112)",0
"(14, 113)",0
"(14, 114)",0
"(14, 115)",0
"(14, 117)",0
"(14, 118)",0
"(14, 120)",0
"(14, 121)",0
"(14, 122)",0
"(14, 123)",0
"(14, 124)",0
"(14, 126)",0
"(14, 127)",0
"(14, 130)",0
"(14, 131)",0
"(14, 132)",0
"(14, 134)",0
"(14, 135)",0
"(14, 136)",0
"(14, 138)",0
"(14, 139)",0
"(14, 140)",0
"(14, 142)",0
"(14, 143)",0
"(14, 144)",0
"(14, 146)",0
"(14, 147)",0
"(14, 148)",0
"(14, 149)",0
"(14, 150)",0
"(14, 152)",0
"(14, 155)",0
"(14, 156)",0
"(14, 157)",0
"(14, 158)",0
"(14, 159)",0
"(14, 160)",0
"(14, 164)",0
"(14, 165)",0
"(14, 166)",0
"(14, 167)",0
"(14, 168)",0
"(14, 169)",0
"(14, 171)",0
"(14, 172)",0
"(14, 173)",0
"(14, 176)",0
"(14, 178)",0
"(14, 182)",0
"(14, 183)",0
"(14, 185)",0
"(14, 187)",0
"(14, 189)",0
"(14, 190)",0
"(14, 191)",0
"(14, 192)",0
"(14, 193)",0
"(14, 195)",0
"(14, 196)",0
"(14, 198)",0
"(14, 199)",0
"(14, 201)",0
"(14, 202)",0
"(14, 204)",0
"(14, 207)",0
"(14, 208)",0
"(14, 209)",0
"(14, 210)",0
"(14, 211)",0
"(14, 212)",0
"(14, 213)",0
"(14, 214)",0
"(14, 215)",0
"(14, 216)",0
"(14, 217)",0
"(14, 218)",0
"(14, 221)",0
"(14, 224)",0
"(14, 226)",0
"(14, 227)",0
"(14, 229)",0
"(14, 232)",0
"(14, 237)",0
"(14, 238)",0
"(14, 239)",0
"(14, 240)",0
"(14, 241)",0
"(14, 243)",0
"(14, 248)",0
"(14, 249)",0
"(14, 250)",0
"(15, 18)",0
"(15, 19)",0
"(15, 20)",0
"(15, 21)",0
"(15, 22)",0
"(15, 24)",0
"(15, 25)",0
"(15, 26)",0
"(15, 27)",0
"(15, 28)",0
"(15, 29)",0
"(15, 30)",0
"(15, 32)",0
"(15, 33)",0
"(15, 35)",0
"(15, 37)",0
"(15, 38)",0
"(15, 40)",0
"(15, 41)",0
"(15, 43)",0
"(15, 45)",0
"(15, 46)",0
"(15, 48)",0
"(15, 49)",0
"(15, 52)",0
"(15, 53)",0
"(15, 54)",0
"(15, 55)",0
"(15, 57)",0
"(15, 58)",0
"(15, 59)",0
"(15, 60)",0
"(15, 61)",0
"(15, 62)",0
"(15, 63)",0
"(15, 65)",0
"(15, 69)",0
"(15, 70)",0
"(15, 71)",0
"(15, 75)",0
"(15, 76)",0
"(15, 78)",0
"(15, 79)",0
"(15, 80)",0
"(15, 81)",0
"(15, 82)",0
"(15, 83)",0
"(15, 84)",0
"(15, 86)",0
"(15, 88)",0
"(15, 91)",0
"(15, 92)",0
"(15, 94)",0
"(15, 95)",0
"(15, 96)",0
"(15, 99)",0
"(15, 100)",0
"(15, 101)",0
"(15, 103)",0
"(15, 104)",0
"(15, 105)",0
"(15, 106)",0
"(15, 108)",0
"(15, 109)",0
"(15, 110)",0
"(15, 113)",0
"(15, 114)",0
"(15, 115)",0
"(15, 117)",0
"(15, 118)",0
"(15, 120)",0
"(15, 121)",0
"(15, 122)",0
"(15, 125)",0
"(15, 128)",0
"(15, 129)",0
"(15, 130)",0
"(15, 131)",0
"(15, 132)",0
"(15, 133)",0
"(15, 134)",0
"(15, 138)",0
"(15, 139)",0
"(15, 142)",0
"(15, 144)",0
"(15, 145)",0
"(15, 147)",0
"(15, 148)",0
"(15, 150)",0
"(15, 151)",0
"(15, 154)",0
"(15, 158)",0
"(15, 159)",0
"(15, 160)",0
"(15, 162)",0
"(15, 163)",0
"(15, 164)",0
"(15, 167)",0
"(15, 169)",0
"(15, 170)",0
"(15, 171)",0
"(15, 173)",0
"(15, 175)",0
"(15, 179)",0
"(15, 181)",0
"(15, 182)",0
"(15, 183)",0
"(15, 184)",0
"(15, 185)",0
"(15, 186)",0
"(15, 187)",0
"(15, 188)",0
"(15, 189)",0
"(15, 192)",0
"(15, 193)",0
"(15, 195)",0
"(15, 196)",0
"(15, 198)",0
"(15, 199)",0
"(15, 200)",0
"(15, 201)",0
"(15, 202)",0
"(15, 204)",0
"(15, 205)",0
"(15, 207)",0
"(15, 208)",0
"(15, 209)",0
"(15, 210)",0
"(15, 211)",0
"(15, 214)",0
"(15, 219)",0
"(15, 221)",0
"(15, 222)",0
"(15, 224)",0
"(15, 226)",0
"(15, 227)",0
"(15, 228)",0
"(15, 229)",0
"(15, 231)",0
"(15, 233)",0
"(15, 235)",0
"(15, 236)",0
"(15, 237)",0
"(15, 239)",0
"(15, 240)",0
"(15, 242)",0
"(15, 243)",0
"(15, 244)",0
"(15, 245)",0
"(15, 246)",0
"(15, 250)",0
"(15, 254)",0
"(16, 19)",0
"(16, 20)",1
"(16, 21)",0
"(16, 22)",0
"(16, 25)",1
"(16, 28)",0
"(16, 30)",1
"(16, 32)",0
"(16, 36)",1
"(16, 37)",1
"(16, 38)",1
"(16, 40)",0
"(16, 41)",0
"(16, 44)",1
"(16, 45)",0
"(16, 46)",0
"(16, 48)",1
"(16, 49)",1
"(16, 50)",0
"(16, 51)",0
"(16, 53)",0
"(16, 55)",1
"(16, 57)",1
"(16, 58)",0
"(16, 63)",1
"(16, 64)",0
"(16, 65)",0
"(16, 68)",0
"(16, 69)",0
"(16, 71)",0
"(16, 72)",1
"(16, 74)",0
"(16, 76)",0
"(16, 77)",1
"(16, 78)",1
"(16, 79)",0
"(16, 80)",0
"(16, 81)",0
"(16, 84)",0
"(16, 86)",0
"(16, 87)",0
"(16, 89)",1
"(16, 90)",0
"(16, 91)",0
"(16, 92)",1
"(16, 95)",0
"(16, 97)",0
"(16, 99)",0
"(16, 100)",1
"(16, 102)",0
"(16, 103)",1
"(16, 104)",1
"(16, 107)",0
"(16, 108)",1
"(16, 112)",1
"(16, 114)",1
"(16, 115)",1
"(16, 118)",1
"(16, 119)",1
"(16, 120)",0
"(16, 121)",1
"(16, 122)",1
"(16, 124)",1
"(16, 128)",1
"(16, 129)",1
"(16, 130)",1
"(16, 131)",0
"(16, 132)",1
"(16, 133)",0
"(16, 134)",0
"(16, 137)",1
"(16, 139)",0
"(16, 140)",0
"(16, 141)",1
"(16, 143)",1
"(16, 147)",0
"(16, 148)",1
"(16, 154)",1
"(16, 155)",0
"(16, 156)",1
"(16, 157)",0
"(16, 158)",1
"(16, 159)",1
"(16, 160)",0
"(16, 161)",1
"(16, 162)",1
"(16, 164)",0
"(16, 165)",1
"(16, 168)",1
"(16, 169)",1
"(16, 176)",0
"(16, 177)",0
"(16, 180)",1
"(16, 181)",1
"(16, 182)",0
"(16, 186)",1
"(16, 187)",1
"(16, 189)",0
"(16, 191)",0
"(16, 193)",0
"(16, 194)",0
"(16, 196)",1
"(16, 200)",1
"(16, 201)",0
"(16, 202)",0
"(16, 203)",0
"(16, 204)",0
"(16, 205)",1
"(16, 206)",1
"(16, 207)",1
"(16, 208)",0
"(16, 209)",0
"(16, 210)",0
"(16, 211)",0
"(16, 212)",1
"(16, 213)",1
"(16, 214)",1
"(16, 218)",0
"(16, 219)",0
"(16, 220)",0
"(16, 223)",0
"(16, 224)",1
"(16, 226)",0
"(16, 229)",0
"(16, 230)",0
"(16, 232)",0
"(16, 233)",0
"(16, 235)",0
"(16, 237)",0
"(16, 238)",1
"(16, 239)",0
"(16, 240)",1
"(16, 242)",1
"(16, 243)",0
"(16, 247)",0
"(16, 250)",0
"(16, 251)",1
"(16, 252)",0
"(16, 253)",0
"(16, 254)",0
"(17, 18)",0
"(17, 20)",0
"(17, 21)",0
"(17, 22)",0
"(17, 23)",0
"(17, 24)",0
"(17, 25)",0
"(17, 26)",0
"(17, 27)",0
"(17, 28)",0
"(17, 31)",0
"(17, 33)",0
"(17, 34)",0
"(17, 35)",0
"(17, 36)",0
"(17, 38)",0
"(17, 40)",0
"(17, 41)",0
"(17, 42)",0
"(17, 43)",0
"(17, 46)",0
"(17, 48)",0
"(17, 50)",0
"(17, 52)",0
"(17, 53)",0
"(17, 55)",0
"(17, 57)",0
"(17, 59)",0
"(17, 63)",0
"(17, 68)",0
"(17, 71)",0
"(17, 73)",0
"(17, 75)",0
"(17, 76)",0
"(17, 77)",0
"(17, 78)",0
"(17, 79)",0
"(17, 80)",0
"(17, 82)",0
"(17, 83)",0
"(17, 85)",0
"(17, 87)",0
"(17, 88)",0
"(17, 89)",0
"(17, 90)",0
"(17, 93)",0
"(17, 94)",0
"(17, 98)",0
"(17, 99)",0
"(17, 101)",0
"(17, 102)",0
"(17, 104)",0
"(17, 106)",0
"(17, 107)",0
"(17, 108)",0
"(17, 109)",0
"(17, 112)",0
"(17, 115)",0
"(17, 117)",0
"(17, 118)",0
"(17, 119)",0
"(17, 126)",0
"(17, 128)",0
"(17, 129)",0
"(17, 131)",0
"(17, 132)",0
"(17, 133)",0
"(17, 136)",0
"(17, 137)",0
"(17, 138)",0
"(17, 139)",0
"(17, 144)",0
"(17, 145)",0
"(17, 148)",0
"(17, 152)",0
"(17, 153)",0
"(17, 157)",0
"(17, 159)",0
"(17, 161)",0
"(17, 162)",0
"(17, 164)",0
"(17, 165)",0
"(17, 166)",0
"(17, 168)",0
"(17, 169)",0
"(17, 170)",0
"(17, 172)",0
"(17, 173)",0
"(17, 174)",0
"(17, 175)",0
"(17, 176)",0
"(17, 177)",0
"(17, 180)",0
"(17, 181)",0
"(17, 182)",0
"(17, 187)",0
"(17, 188)",0
"(17, 190)",0
"(17, 192)",0
"(17, 193)",0
"(17, 194)",0
"(17, 196)",0
"(17, 201)",0
"(17, 202)",0
"(17, 205)",0
"(17, 209)",0
"(17, 211)",0
"(17, 212)",0
"(17, 213)",0
"(17, 214)",0
"(17, 216)",0
"(17, 217)",0
"(17, 218)",0
"(17, 219)",0
"(17, 222)",0
"(17, 223)",0
"(17, 225)",0
"(17, 229)",0
"(17, 233)",0
"(17, 234)",0
"(17, 237)",0
"(17, 240)",0
"(17, 241)",0
"(17, 242)",0
"(17, 243)",0
"(17, 245)",0
"(17, 246)",0
"(17, 248)",0
"(17, 250)",0
"(17, 252)",0
"(17, 253)",0
"(17, 254)",0
"(18, 20)",1
"(18, 22)",0
"(18, 23)",1
"(18, 24)",0
"(18, 26)",0
"(18, 27)",1
"(18, 28)",0
"(18, 29)",0
"(18, 30)",1
"(18, 31)",0
"(18, 34)",0
"(18, 36)",1
"(18, 37)",0
"(18, 39)",1
"(18, 41)",0
"(18, 42)",1
"(18, 45)",1
"(18, 50)",0
"(18, 53)",0
"(18, 54)",0
"(18, 55)",1
"(18, 60)",0
"(18, 61)",1
"(18, 62)",0
"(18, 63)",1
"(18, 65)",0
"(18, 66)",0
"(18, 67)",1
"(18, 70)",1
"(18, 71)",0
"(18, 72)",1
"(18, 73)",0
"(18, 74)",0
"(18, 76)",0
"(18, 79)",0
"(18, 80)",0
"(18, 81)",0
"(18, 83)",1
"(18, 87)",0
"(18, 89)",1
"(18, 90)",0
"(18, 91)",0
"(18, 98)",1
"(18, 102)",0
"(18, 103)",1
"(18, 105)",1
"(18, 106)",1
"(18, 107)",0
"(18, 109)",1
"(18, 110)",0
"(18, 111)",0
"(18, 112)",0
"(18, 114)",1
"(18, 116)",0
"(18, 118)",1
"(18, 120)",0
"(18, 122)",1
"(18, 124)",1
"(18, 125)",0
"(18, 126)",0
"(18, 127)",1
"(18, 128)",1
"(18, 131)",0
"(18, 133)",0
"(18, 135)",0
"(18, 136)",1
"(18, 138)",0
"(18, 140)",0
"(18, 141)",1
"(18, 142)",0
"(18, 144)",1
"(18, 145)",1
"(18, 150)",1
"(18, 151)",1
"(18, 153)",0
"(18, 154)",1
"(18, 156)",1
"(18, 158)",1
"(18, 160)",0
"(18, 161)",1
"(18, 163)",0
"(18, 165)",1
"(18, 166)",0
"(18, 167)",0
"(18, 170)",1
"(18, 173)",0
"(18, 174)",1
"(18, 177)",0
"(18, 180)",1
"(18, 181)",1
"(18, 182)",0
"(18, 183)",0
"(18, 184)",1
"(18, 186)",1
"(18, 187)",1
"(18, 189)",0
"(18, 190)",1
"(18, 192)",0
"(18, 193)",0
"(18, 194)",0
"(18, 195)",0
"(18, 196)",1
"(18, 200)",1
"(18, 202)",0
"(18, 203)",0
"(18, 205)",0
"(18, 206)",1
"(18, 207)",1
"(18, 213)",1
"(18, 215)",1
"(18, 218)",0
"(18, 219)",0
"(18, 220)",0
"(18, 221)",1
"(18, 223)",0
"(18, 224)",1
"(18, 225)",1
"(18, 226)",0
"(18, 227)",0
"(18, 229)",0
"(18, 230)",0
"(18, 233)",0
"(18, 235)",0
"(18, 236)",1
"(18, 237)",0
"(18, 238)",1
"(18, 240)",1
"(18, 241)",1
"(18, 243)",0
"(18, 247)",0
"(18, 249)",1
"(18, 252)",0
"(18, 254)",0
